timestamp,label,class,technique_id,ruleset_phase,session_id,rule_id,rule_canonical,rule_level,rule_description,rule_mitre,image,parent_image,command_line,command_line_normalised,target_filename,target_object,details,event_type
2026-08-06T08:00:52.436+0000,0,unlabelled,,,,92032,92032,3,Suspicious Windows cmd shell execution,T1087;T1059.003,C:\\Windows\\System32\\wbem\\WMIC.exe,C:\\Windows\\System32\\cmd.exe,"wmic  os get Caption,Version,BuildNumber /value","wmic  os get Caption,Version,BuildNumber /value",,,,
2026-08-06T08:00:55.267+0000,0,unlabelled,,,,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c \""reg query \""HKLM\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\"" /v ProductName\""","\""cmd.exe\"" /c \""reg query \""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\"" /v ProductName\""",,,,
2026-08-06T08:02:38.284+0000,0,unlabelled,,,,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c \""net user\""","\""cmd.exe\"" /c \""net user\""",,,,
2026-08-06T08:02:38.287+0000,0,unlabelled,,,,100200,100200,10,T1087.001 Local Account Discovery via net.exe,T1087.001,C:\\Windows\\System32\\net.exe,C:\\Windows\\System32\\cmd.exe,net  user,net  user,,,,
2026-08-06T08:02:42.403+0000,0,unlabelled,,,,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c \""net localgroup administrators\""","\""cmd.exe\"" /c \""net localgroup administrators\""",,,,
2026-08-06T08:02:42.404+0000,0,unlabelled,,,,100200,100200,10,T1087.001 Local Account Discovery via net.exe,T1087.001,C:\\Windows\\System32\\net.exe,C:\\Windows\\System32\\cmd.exe,net  localgroup administrators,net  localgroup administrators,,,,
2026-08-06T08:04:45.570+0000,0,unlabelled,,,,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c \""net user\""","\""cmd.exe\"" /c \""net user\""",,,,
2026-08-06T08:04:45.570+0000,0,unlabelled,,,,100200,100200,10,T1087.001 Local Account Discovery via net.exe,T1087.001,C:\\Windows\\System32\\net.exe,C:\\Windows\\System32\\cmd.exe,net  user,net  user,,,,
2026-08-06T08:04:49.645+0000,0,unlabelled,,,,100200,100200,10,T1087.001 Local Account Discovery via net.exe,T1087.001,C:\\Windows\\System32\\net.exe,C:\\Windows\\System32\\cmd.exe,net  localgroup administrators,net  localgroup administrators,,,,
2026-08-06T08:04:49.645+0000,0,unlabelled,,,,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c \""net localgroup administrators\""","\""cmd.exe\"" /c \""net localgroup administrators\""",,,,
2026-08-06T08:06:15.772+0000,0,unlabelled,,,,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c \""net user\""","\""cmd.exe\"" /c \""net user\""",,,,
2026-08-06T08:06:15.785+0000,0,unlabelled,,,,100200,100200,10,T1087.001 Local Account Discovery via net.exe,T1087.001,C:\\Windows\\System32\\net.exe,C:\\Windows\\System32\\cmd.exe,net  user,net  user,,,,
2026-08-06T08:06:20.017+0000,0,unlabelled,,,,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c \""net localgroup administrators\""","\""cmd.exe\"" /c \""net localgroup administrators\""",,,,
2026-08-06T08:06:20.050+0000,0,unlabelled,,,,100200,100200,10,T1087.001 Local Account Discovery via net.exe,T1087.001,C:\\Windows\\System32\\net.exe,C:\\Windows\\System32\\cmd.exe,net  localgroup administrators,net  localgroup administrators,,,,
2026-08-06T08:08:16.974+0000,0,unlabelled,,,,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c \""net user\""","\""cmd.exe\"" /c \""net user\""",,,,
2026-08-06T08:08:17.000+0000,0,unlabelled,,,,100200,100200,10,T1087.001 Local Account Discovery via net.exe,T1087.001,C:\\Windows\\System32\\net.exe,C:\\Windows\\System32\\cmd.exe,net  user,net  user,,,,
2026-08-06T08:08:21.077+0000,0,unlabelled,,,,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c \""net localgroup administrators\""","\""cmd.exe\"" /c \""net localgroup administrators\""",,,,
2026-08-06T08:08:21.134+0000,0,unlabelled,,,,100200,100200,10,T1087.001 Local Account Discovery via net.exe,T1087.001,C:\\Windows\\System32\\net.exe,C:\\Windows\\System32\\cmd.exe,net  localgroup administrators,net  localgroup administrators,,,,
2026-08-06T08:09:43.146+0000,0,unlabelled,,,,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c \""net user\""","\""cmd.exe\"" /c \""net user\""",,,,
2026-08-06T08:09:43.175+0000,0,unlabelled,,,,100200,100200,10,T1087.001 Local Account Discovery via net.exe,T1087.001,C:\\Windows\\System32\\net.exe,C:\\Windows\\System32\\cmd.exe,net  user,net  user,,,,
2026-08-06T08:09:47.240+0000,0,unlabelled,,,,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c \""net localgroup administrators\""","\""cmd.exe\"" /c \""net localgroup administrators\""",,,,
2026-08-06T08:09:47.241+0000,0,unlabelled,,,,100200,100200,10,T1087.001 Local Account Discovery via net.exe,T1087.001,C:\\Windows\\System32\\net.exe,C:\\Windows\\System32\\cmd.exe,net  localgroup administrators,net  localgroup administrators,,,,
2026-08-06T08:17:42.527+0000,1,benign,T1082,baseline,20260806-081744-benign-r1,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c systeminfo &amp; hostname","\""cmd.exe\"" /c systeminfo &amp; hostname",,,,
2026-08-06T08:17:42.554+0000,1,benign,T1082,baseline,20260806-081744-benign-r1,92032,92032,3,Suspicious Windows cmd shell execution,T1087;T1059.003,C:\\Windows\\System32\\systeminfo.exe,C:\\Windows\\System32\\cmd.exe,systeminfo,systeminfo,,,,
2026-08-06T08:17:44.640+0000,1,benign,T1082,baseline,20260806-081744-benign-r1,92032,92032,3,Suspicious Windows cmd shell execution,T1087;T1059.003,C:\\Windows\\System32\\HOSTNAME.EXE,C:\\Windows\\System32\\cmd.exe,hostname,hostname,,,,
2026-08-06T08:17:50.313+0000,1,benign,T1082,baseline,20260806-081744-benign-r1,92032,92032,3,Suspicious Windows cmd shell execution,T1087;T1059.003,C:\\Windows\\System32\\wbem\\WMIC.exe,C:\\Windows\\System32\\cmd.exe,"wmic  os get Caption,Version,BuildNumber /value","wmic  os get Caption,Version,BuildNumber /value",,,,
2026-08-06T08:17:50.313+0000,1,benign,T1082,baseline,20260806-081744-benign-r1,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c wmic os get Caption,Version,BuildNumber /value &amp; reg query \""HKLM\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\"" /v ProductName","\""cmd.exe\"" /c wmic os get Caption,Version,BuildNumber /value &amp; reg query \""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\"" /v ProductName",,,,
2026-08-06T08:19:11.743+0000,1,benign,T1082,baseline,20260806-081744-benign-r1,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c systeminfo &amp; hostname","\""cmd.exe\"" /c systeminfo &amp; hostname",,,,
2026-08-06T08:19:11.805+0000,1,benign,T1082,baseline,20260806-081744-benign-r1,92032,92032,3,Suspicious Windows cmd shell execution,T1087;T1059.003,C:\\Windows\\System32\\systeminfo.exe,C:\\Windows\\System32\\cmd.exe,systeminfo,systeminfo,,,,
2026-08-06T08:19:13.211+0000,1,benign,T1082,baseline,20260806-081744-benign-r1,92032,92032,3,Suspicious Windows cmd shell execution,T1087;T1059.003,C:\\Windows\\System32\\HOSTNAME.EXE,C:\\Windows\\System32\\cmd.exe,hostname,hostname,,,,
2026-08-06T08:19:17.792+0000,1,benign,T1082,baseline,20260806-081744-benign-r1,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c wmic os get Caption,Version,BuildNumber /value &amp; reg query \""HKLM\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\"" /v ProductName","\""cmd.exe\"" /c wmic os get Caption,Version,BuildNumber /value &amp; reg query \""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\"" /v ProductName",,,,
2026-08-06T08:19:17.797+0000,1,benign,T1082,baseline,20260806-081744-benign-r1,92032,92032,3,Suspicious Windows cmd shell execution,T1087;T1059.003,C:\\Windows\\System32\\wbem\\WMIC.exe,C:\\Windows\\System32\\cmd.exe,"wmic  os get Caption,Version,BuildNumber /value","wmic  os get Caption,Version,BuildNumber /value",,,,
2026-08-06T08:21:27.083+0000,1,benign,T1082,baseline,20260806-082104-benign-r3,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c systeminfo &amp; hostname","\""cmd.exe\"" /c systeminfo &amp; hostname",,,,
2026-08-06T08:21:27.401+0000,1,benign,T1082,baseline,20260806-082104-benign-r3,92032,92032,3,Suspicious Windows cmd shell execution,T1087;T1059.003,C:\\Windows\\System32\\systeminfo.exe,C:\\Windows\\System32\\cmd.exe,systeminfo,systeminfo,,,,
2026-08-06T08:21:28.500+0000,1,benign,T1082,baseline,20260806-082104-benign-r3,92032,92032,3,Suspicious Windows cmd shell execution,T1087;T1059.003,C:\\Windows\\System32\\HOSTNAME.EXE,C:\\Windows\\System32\\cmd.exe,hostname,hostname,,,,
2026-08-06T08:21:33.136+0000,1,benign,T1082,baseline,20260806-082104-benign-r3,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c wmic os get Caption,Version,BuildNumber /value &amp; reg query \""HKLM\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\"" /v ProductName","\""cmd.exe\"" /c wmic os get Caption,Version,BuildNumber /value &amp; reg query \""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\"" /v ProductName",,,,
2026-08-06T08:21:33.178+0000,1,benign,T1082,baseline,20260806-082104-benign-r3,92032,92032,3,Suspicious Windows cmd shell execution,T1087;T1059.003,C:\\Windows\\System32\\wbem\\WMIC.exe,C:\\Windows\\System32\\cmd.exe,"wmic  os get Caption,Version,BuildNumber /value","wmic  os get Caption,Version,BuildNumber /value",,,,
2026-08-06T08:23:00.453+0000,1,benign,T1082,baseline,20260806-082104-benign-r3,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c systeminfo &amp; hostname","\""cmd.exe\"" /c systeminfo &amp; hostname",,,,
2026-08-06T08:23:00.503+0000,1,benign,T1082,baseline,20260806-082104-benign-r3,92032,92032,3,Suspicious Windows cmd shell execution,T1087;T1059.003,C:\\Windows\\System32\\systeminfo.exe,C:\\Windows\\System32\\cmd.exe,systeminfo,systeminfo,,,,
2026-08-06T08:23:01.985+0000,1,benign,T1082,baseline,20260806-082104-benign-r3,92032,92032,3,Suspicious Windows cmd shell execution,T1087;T1059.003,C:\\Windows\\System32\\HOSTNAME.EXE,C:\\Windows\\System32\\cmd.exe,hostname,hostname,,,,
2026-08-06T08:23:06.547+0000,1,benign,T1082,baseline,20260806-082104-benign-r3,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c wmic os get Caption,Version,BuildNumber /value &amp; reg query \""HKLM\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\"" /v ProductName","\""cmd.exe\"" /c wmic os get Caption,Version,BuildNumber /value &amp; reg query \""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\"" /v ProductName",,,,
2026-08-06T08:23:06.548+0000,1,benign,T1082,baseline,20260806-082104-benign-r3,92032,92032,3,Suspicious Windows cmd shell execution,T1087;T1059.003,C:\\Windows\\System32\\wbem\\WMIC.exe,C:\\Windows\\System32\\cmd.exe,"wmic  os get Caption,Version,BuildNumber /value","wmic  os get Caption,Version,BuildNumber /value",,,,
2026-08-06T08:24:58.818+0000,1,benign,T1082,baseline,20260806-082254-benign-r4,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c systeminfo &amp; hostname","\""cmd.exe\"" /c systeminfo &amp; hostname",,,,
2026-08-06T08:24:58.944+0000,1,benign,T1082,baseline,20260806-082254-benign-r4,92032,92032,3,Suspicious Windows cmd shell execution,T1087;T1059.003,C:\\Windows\\System32\\systeminfo.exe,C:\\Windows\\System32\\cmd.exe,systeminfo,systeminfo,,,,
2026-08-06T08:25:00.628+0000,1,benign,T1082,baseline,20260806-082254-benign-r4,92032,92032,3,Suspicious Windows cmd shell execution,T1087;T1059.003,C:\\Windows\\System32\\HOSTNAME.EXE,C:\\Windows\\System32\\cmd.exe,hostname,hostname,,,,
2026-08-06T08:25:04.858+0000,1,benign,T1082,baseline,20260806-082254-benign-r4,92004,cmd-spawned-by-nonshell-parent,4,Powershell process spawned Windows command shell instance,T1059.003,C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"\""C:\\Windows\\system32\\cmd.exe\"" /c wmic os get Caption,Version,BuildNumber /value &amp; reg query \""HKLM\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\"" /v ProductName","\""cmd.exe\"" /c wmic os get Caption,Version,BuildNumber /value &amp; reg query \""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\"" /v ProductName",,,,
2026-08-06T08:25:04.873+0000,1,benign,T1082,baseline,20260806-082254-benign-r4,92032,92032,3,Suspicious Windows cmd shell execution,T1087;T1059.003,C:\\Windows\\System32\\wbem\\WMIC.exe,C:\\Windows\\System32\\cmd.exe,"wmic  os get Caption,Version,BuildNumber /value","wmic  os get Caption,Version,BuildNumber /value",,,,
2026-08-06T08:26:20.695+0000,1,benign,T1082,baseline,20260806-082433-benign-r5,60702,60702,5,The VSS service is shutting down due to idle timeout.,,,,,,,,,
2026-08-06T09:13:58.472+0000,0,unlabelled,,,,503,503,3,Wazuh agent started.,,,,,,,,,
2026-08-06T09:14:00.715+0000,0,unlabelled,,,,60805,60805,3,The database engine is starting a new instance.,,,,,,,,,
2026-08-06T09:14:00.746+0000,0,unlabelled,,,,60807,60807,3,The database engine is initiating recovery steps.,,,,,,,,,
2026-08-06T09:14:01.163+0000,0,unlabelled,,,,60808,60808,3,The database engine is replaying log file C:\Winnt\system32\wins\j50.log.,,,,,,,,,
2026-08-06T09:14:01.181+0000,0,unlabelled,,,,60809,60809,3,The database engine has completed recovery steps.,,,,,,,,,
2026-08-06T09:14:01.245+0000,0,unlabelled,,,,60798,60798,3,The database engine attached a database.,,,,,,,,,
2026-08-06T09:14:01.264+0000,0,unlabelled,,,,60668,60668,3,The Windows search service started.,,,,,,,,,
2026-08-06T09:14:05.431+0000,0,unlabelled,,,,60776,60776,7,SessionEnv was unavailable to handle a critical notification event.,,,,,,,,,
2026-08-06T09:14:05.647+0000,0,unlabelled,,,,60775,60775,5,SessionEnv was unavailable to handle a notification event.,,,,,,,,,
2026-08-06T09:14:06.582+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\AarSvc_730fc\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k AarSvcGroup -p,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\AarSvc_730fc\\ImagePath,C:\\Windows\\system32\\svchost.exe -k AarSvcGroup -p,SetValue
2026-08-06T09:14:06.697+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\BcastDVRUserService_730fc\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k BcastDVRUserService,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\BcastDVRUserService_730fc\\ImagePath,C:\\Windows\\system32\\svchost.exe -k BcastDVRUserService,SetValue
2026-08-06T09:14:06.757+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\BluetoothUserService_730fc\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k BthAppGroup -p,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\BluetoothUserService_730fc\\ImagePath,C:\\Windows\\system32\\svchost.exe -k BthAppGroup -p,SetValue
2026-08-06T09:14:06.806+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\CaptureService_730fc\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k LocalService -p,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\CaptureService_730fc\\ImagePath,C:\\Windows\\system32\\svchost.exe -k LocalService -p,SetValue
2026-08-06T09:14:06.882+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\cbdhsvc_730fc\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k ClipboardSvcGroup -p,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\cbdhsvc_730fc\\ImagePath,C:\\Windows\\system32\\svchost.exe -k ClipboardSvcGroup -p,SetValue
2026-08-06T09:14:06.968+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\CDPUserSvc_730fc\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\CDPUserSvc_730fc\\ImagePath,C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup,SetValue
2026-08-06T09:14:07.050+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\ConsentUxUserSvc_730fc\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k DevicesFlow,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\ConsentUxUserSvc_730fc\\ImagePath,C:\\Windows\\system32\\svchost.exe -k DevicesFlow,SetValue
2026-08-06T09:14:07.121+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\CredentialEnrollmentManagerUserSvc_730fc\\ImagePath binary is: C:\\Windows\\system32\\CredentialEnrollmentManager.exe,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\CredentialEnrollmentManagerUserSvc_730fc\\ImagePath,C:\\Windows\\system32\\CredentialEnrollmentManager.exe,SetValue
2026-08-06T09:14:07.179+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\DeviceAssociationBrokerSvc_730fc\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k DevicesFlow -p,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\DeviceAssociationBrokerSvc_730fc\\ImagePath,C:\\Windows\\system32\\svchost.exe -k DevicesFlow -p,SetValue
2026-08-06T09:14:07.254+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\DevicePickerUserSvc_730fc\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k DevicesFlow,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\DevicePickerUserSvc_730fc\\ImagePath,C:\\Windows\\system32\\svchost.exe -k DevicesFlow,SetValue
2026-08-06T09:14:07.320+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\DevicesFlowUserSvc_730fc\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k DevicesFlow,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\DevicesFlowUserSvc_730fc\\ImagePath,C:\\Windows\\system32\\svchost.exe -k DevicesFlow,SetValue
2026-08-06T09:14:07.352+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\MessagingService_730fc\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\MessagingService_730fc\\ImagePath,C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup,SetValue
2026-08-06T09:14:07.466+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\OneSyncSvc_730fc\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\OneSyncSvc_730fc\\ImagePath,C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup,SetValue
2026-08-06T09:14:07.530+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\PimIndexMaintenanceSvc_730fc\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\PimIndexMaintenanceSvc_730fc\\ImagePath,C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup,SetValue
2026-08-06T09:14:07.646+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\PrintWorkflowUserSvc_730fc\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k PrintWorkflow,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\PrintWorkflowUserSvc_730fc\\ImagePath,C:\\Windows\\system32\\svchost.exe -k PrintWorkflow,SetValue
2026-08-06T09:14:07.740+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\UdkUserSvc_730fc\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UdkSvcGroup,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\UdkUserSvc_730fc\\ImagePath,C:\\Windows\\system32\\svchost.exe -k UdkSvcGroup,SetValue
2026-08-06T09:14:07.809+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\UnistoreSvc_730fc\\ImagePath binary is: C:\\Windows\\System32\\svchost.exe -k UnistackSvcGroup,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\UnistoreSvc_730fc\\ImagePath,C:\\Windows\\System32\\svchost.exe -k UnistackSvcGroup,SetValue
2026-08-06T09:14:07.849+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\UserDataSvc_730fc\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\UserDataSvc_730fc\\ImagePath,C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup,SetValue
2026-08-06T09:14:07.928+0000,0,unlabelled,,,,92307,92307,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\WpnUserService_730fc\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup,T1543.003,C:\\Windows\\system32\\services.exe,,,,,HKLM\\System\\CurrentControlSet\\Services\\WpnUserService_730fc\\ImagePath,C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup,SetValue
2026-08-06T09:14:08.011+0000,0,unlabelled,,,,60118,60118,3,Windows Workstation Logon Success,T1078,,,,,,,,
2026-08-06T09:14:08.131+0000,0,unlabelled,,,,60118,60118,3,Windows Workstation Logon Success,T1078,,,,,,,,
